79,アニメぷそ煮コミ,https://akiba-souken.k-img.com/thumbnail/images/official/21/214632a6d5aa2a81c6a3e75506997bf7.jpg?w=160&h=160,2016年から週刊少年ジャンプ（集英社）にて連載中の、ミウラタダヒロさんによるマンガ。元温泉旅館の下宿「ゆらぎ荘」を舞台に、そこに住むことになった肉体派霊能力者の主人公・冬空コガラシと、主人公の部屋に住みつく幽霊少女をはじめ、同級生の美少女、忍者や猫系女子、セクシーなお姉さんといった個性豊かなゆらぎ荘の同居人たちとのドタバタを描いたラブコメディー。TVアニメのスタッフは、監督が「這いよれ！ニャル子さん」の長澤剛さん、キャラクターデザインが「To LOVEる-とらぶる-ダークネス」の竹谷今日子さん、シリーズ構成が「GJ部」の子安秀明さん、音響監督が「食戟のソーマ」の明田川仁さん、音楽が「ニセコイ」の菊谷知樹さん。アニメーション制作は「クロックワーク・プラネット」「フルメタル・パニック! Invisible Victory」を手がけたXEBECが担当する。
80,鬼滅の刃,https://akiba-souken.k-img.com/thumbnail/images/official/f3/f35ddebca35d4ce3a82cc5af635f03e3.jpg?w=160&h=160,出会いは最低だったのにいつの間にか雛の胸は高鳴っていく。雛は中学の先輩・恋雪に惹かれ同じ高校に進学を決意して猛勉強。幼なじみの虎太朗と桜丘高校に入学する。冴えなかった恋雪は片思いの相手の為に、休み明けにイメチェ...
81,魔法少女育成計画,https://akiba-souken.k-img.com/thumbnail/images/official/c0/c08903c792af8d33bb89f2b037cc50a7.jpg?w=160&h=160,【2017年春アニメ1位】思春期の中学生たちが抱く揺れる思いや恋愛模様を描くオリジナルTVアニメ。監督は「蒼き鋼のアルペジオ ‐アルス・ノヴァ‐」の岸誠二さん、構成・脚本は「デジモンアドベンチャー tri.」の柿原優子さん、アニメーション制作は「やはり俺の青春ラブコメは間違っている。続」「この美術部には問題がある！」のfeel.が担当。
82,あした世界が終わるとしても,https://akiba-souken.k-img.com/thumbnail/images/official/ba/ba3c146f814e1cea8f972f7bd70f5f68.jpg?w=160&h=160,マーベラスによる大型メディアミックスプロジェクトのひとつであるオリジナルアニメ。マーメイドという島を舞台に、美少女セクシーバトルが繰り広げられる。同プロジェクトは、“おっぱい”をこよなく愛する「閃乱カグラ」の高木謙一郎さん（ゲームプロデューサー）と「聖痕のクェイサー」の金子ひらくさん（アニメ監督）を中心とした企画である。
83,抱かれたい男1位に脅されています。,https://akiba-souken.k-img.com/thumbnail/images/official/f8/f8291d9694d426ce86455bbdf0abd291.jpg?w=160&h=160,高校中退、いわゆる自宅警備員! からの～、やっと決まった就職先は、ドラゴンが空を飛ぶ異世界だった! だが生粋のオタクである主人公・加納慎一は困惑するどころか欣喜雀躍、喜色満面。なぜならその異世界―――エルダント...
84,GATE(ゲート) 自衛隊 彼の地にて、斯く戦えり,https://akiba-souken.k-img.com/thumbnail/images/official/91/9164253da4a5404ada0df6cff748a439.jpg?w=160&h=160,鷹山誠一さんによるHJ文庫にて刊行中のライトノベル（イラスト：ゆきさん）。戦乱の黎明世界「ユグドラシル」に迷い込んだ現代の少年・周防勇斗が、盃の契りを結び彼に絶対の忠誠を誓う麗しき戦乙女たちが織りなす、爽快無双ファンタジークロニクルで、現在15巻まで発売中。またコミカライズもされており、現在1～3巻までが発売中。TVアニメの監督は小林浩輔さん、シリーズ構成は高橋ナツコさん、キャラクター原案はゆきさんさん、キャラクターデザインはいとうまりこさん、総作画監督はいとうまりこ、谷津美弥子さん、アニメーション制作はEMTスクエアードが担当する。
85,ゆらぎ荘の幽奈さん,https://akiba-souken.k-img.com/thumbnail/images/official/5b/5bec81d5922b737703c8a0f3f3d5f848.jpg?w=160&h=160,ユキヲさんがWEBコミックサイト【COMIC メテオ】にて連載中の人気コミック。「地上最強の黒魔術師であり、悪魔の意思を人々に伝える者」という脳内設定で生活している女子大生・花園ゆりねは、古本屋で手に入れた魔導書で魔界の悪魔・通称「邪神ちゃん」を召喚してしまう。魔界に帰りたがる邪神ちゃんだが、ゆりねは帰す方法が分からず仕方なくボロアパートで共同生活を始めることになる。しかし、召喚者が死ねば魔界に帰れることから、邪神ちゃんは隙あらば必殺技・殺人ドロップキックでゆりねの暗殺を試みるが、逆にゆりねの返り討ちにあってしまい…ポンコツかわいい邪神ちゃんと、冷酷非情なゆりねが繰り広げるちょっとキケンな同居生活コメディ。製作総指揮が夏目公一朗さん、シリーズ構成は筆安一幸さん、脚本は筆安一幸さん、村上桃子さん、キャラクターデザイン・総作画監督は古賀誠さん、音響制作はエスタ―セブン、アニメーション制作はノーマッドが担当。
86,好きになるその瞬間を。～告白実行委員会～,https://akiba-souken.k-img.com/thumbnail/images/official/ec/ecd839caee779539c4b8db98ce1fb80e.jpg?w=160&h=160,神時代以前より受け継がれている【神月祭】に沸き立つ迷宮都市（オラリオ）――【リトル・ルーキー】として都市を賑わせた冒険者ベル・クラネルと、彼の主神ヘスティアも、その喧騒の只中に身を置いていた。夜の闇を照らし出す...
87,月がきれい,https://akiba-souken.k-img.com/thumbnail/images/official/ec/ecf5c41da23079d9c0d9123a8de05c70.jpg?w=160&h=160,光和2年。世界は再編成された超合集国を中心にまとまり、平和な日々を謳歌していた。しかし、平和は突如として終わりを告げる。仮面の男・ゼロとして、ナナリーの難民キャンプ慰問に同行したスザクが謎のナイトメアフレームに...
88,VALKYRIE DRIVE -MERMAID-,https://akiba-souken.k-img.com/thumbnail/images/official/db/dbd214447f7a88a79e48f3464106f48b.jpg?w=160&h=160,Happy Elementsが原作を手がけるオリジナルTVアニメ。不思議な事件に巻き込まれ、真夜中にひっそりと営業している「カフェ・フォービドゥン」に迷い込んだ少女バイルー・トンを巡り、静かな夜のロンドンを舞台に描かれる異能ファンタジー。原作は「あんさんぶるスターズ」のHHappy Elements、監督は「少年陰陽師」の森邦宏さん、シリーズ構成・ストーリーは「冴えない彼女の育てかた」の丸戸史明さん、キャラクター原案は「フラクタル」の左さん、クリーチャーデザインはZトン、アニメーション制作は「テラフォーマーズ」「LOST SONG」のライデンフィルムが担当する。
89,スター☆トゥインクルプリキュア,https://images-na.ssl-images-amazon.com/images/I/51M31lwShkL.jpg,"「デビルズライン」は、月刊「モーニング・ツー」（講談社）にて連載中の花田陵さんによるコミック。鬼とヒトが共存する世界を舞台にしたアクションあり、恋愛あり、切なエロあり異色ダークファンタジーで、電子書籍でも爆発的な人気を誇っており、2017年7月にはアニメ化が発表されていた。
安斎結貴役に松岡禎丞さん、平つかさ役に石川由依さん、李ハンス役に木村良平さん、沢崎孝役に細谷佳正さん、ジュリアナ・ロイド役に沢城みゆきさん、菊原桐郎役に櫻井孝宏さん、牧村武史役に神谷浩史さん、天城那々子役に東山奈央さんなど人気キャストが多数出演する。"
90,アウトブレイク・カンパニー 萌える侵略者,https://images-na.ssl-images-amazon.com/images/I/81H%2BofcEVZL.jpg,サンマリノ共和国の名家に生まれ、イタリア最大手のホテルチェーンを経営するロッセリーニ財閥の若き会長であり、スーパーモデルなどとしても活躍するお騒がせセレブのレベッカ（藤井ゆきよ）が誘拐された。レベッカの熱狂的な...
